semSort,id,level,card,semPath,businessTerm,dataType,bindingSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,synSort,xPath,occur,defaultValue
7040,JC6d_JC2d_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_01,明細行税タイプコード,Code,3360,IBT-167,Tax Scheme,A code indicating the type of tax,税スキーマ,税の種類を示すコード。,4420,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:ClassifiedTaxCategory/ cac:TaxScheme/ cbc:ID,0..1,VAT
7050,JC6d_JC2d_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_02,明細行譲渡資産金額（税抜き）,Amount,3040,IBT-131,Invoice line net amount,The total amount of the Invoice line (before tax).,値引後請求書明細行金額(税抜き),値引後の請求書明細行の合計金額(税抜き)。,3810,/Invoice/ cac:InvoiceLine/ cbc:LineExtensionAmount,1..1,
7055,,,,,,,3042,,,,,,3820,/Invoice/ cac:InvoiceLine/ cbc:LineExtensionAmount/@currencyID,1..1,
7060,JC6d_JC2d_03,4,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_03,明細行課税分類コード,Code,3310,IBT-151,Invoiced item TAX category code,The TAX category code for the invoiced item.,請求する品目に対する課税分類コード,請求する品目に対して適用される課税分類コード。,4360,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:ClassifiedTaxCategory/ cbc:ID,1..1,
7080,JC6d_JC2d_05,4,,/JC00/JC44_JC4f/JC6e_JC62/JC6d_JC2d/JC6d_JC2d_05,明細行税率,Percentage,3320,IBT-152,Invoiced item TAX rate,"The TAX rate	 represented as percentage that applies to the invoiced item.",請求する品目に対する税率,請求する品目に対して適用される税率で、パーセントで表現。,4370,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:ClassifiedTaxCategory/ cbc:Percent,0..1,
7110,JC73_JC13,3,n,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13,明細行対象物,,2995,,,,,,3985,/Invoice/ cac:InvoiceLine,0..n,
7130,JC73_JC13_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_01,明細行対象物ID,Identifier,3000,IBT-128,Invoice line object identifier,"An identifier for an object on which the invoice line is based	 given by the Seller.",請求書明細行オブジェクトID,売り手によって提供された、請求書明細行の根拠となるオブジェクトのID。(注：必要に応じて、予約番号、電話番号、メーターポイントなどを指定できる。）,3990,/Invoice/ cac:InvoiceLine/ cac:DocumentReference[cbc:DocumentTypeCode='130']/ cbc:ID,0..1,
7180,JC73_JC13_06,4,,/JC00/JC44_JC4f/JC6e_JC62/JC73_JC13/JC73_JC13_06,明細行文書タイプコード,Code,3010,IBT-128-1,Invoice line object identifier Scheme identifier,An identifiers for a document that the invoice line referes to.,スキーマID,請求書が参照する文書を識別するためのスキーマID。注：受信者にどのスキーマを使用したか明らかにしていない場合は、UNTDID 1153 code list  から選択した、スキーマIDを使用しなければならない。,4000,/Invoice/ cac:InvoiceLine/ cac:DocumentReference[cbc:DocumentTypeCode='130']/ cbc:ID/@schemeID,0..1,
7200,JC75_8_JC1b,3,n,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b,明細行返金,,3120,IBG-27,INVOICE LINE ALLOWANCES,A group of business terms providing information about allowances applicable to the individual Invoice line.,請求書明細行の返金,請求書明細行に適用される返金に関する情報を提供するビジネス用語のグループ。,4010,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()],0..n,
7220,JC75_8_JC1b_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_01,明細行追加請求判別子,Indicator,3125,,,,,,4015,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:ChargeIndicator,1..1,false
7230,JC75_8_JC1b_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_02,明細行返金計算率,Percentage,3150,IBT-138,Invoice line allowance percentage,"The percentage that may be used	 in conjunction with the Invoice line allowance base amount	 to calculate the Invoice line allowance amount.",請求書明細行の返金の率,請求書明細行の返金基準金額を乗じて請求書明細行の返金金額を算出する際に使用されるパーセント。,4050,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:MultiplierFactorNumeric,0..1,
7240,JC75_8_JC1b_03,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_03,明細行返金金額,Amount,3130,IBT-136,Invoice line allowance amount,"The amount of an allowance	 without TAX.",請求書明細行の返金金額(税抜き),返金金額(税抜き)。,4060,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:Amount,1..1,
7250,JC75_8_JC1b_04,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_04,明細行返金理由コード,Code,3170,IBT-140,Invoice line allowance reason code,"The reason for the Invoice line allowance	 expressed as a code.",請求書明細行の返金理由コード,請求書明細行の返金理由をコードで表現。,4030,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:AllowanceChargeReasonCode,0..1,
7260,JC75_8_JC1b_05,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_05,明細行返金理由,Text,3160,IBT-139,Invoice line allowance reason,"The reason for the Invoice line allowance	 expressed as text.",請求書明細行の返金理由,請求書明細行の返金理由をテキストで表現。,4040,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:AllowanceChargeReason,0..1,
7270,JC75_8_JC1b_06,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_8_JC1b/JC75_8_JC1b_06,明細行返金計算根拠金額,Amount,3140,IBT-137,Invoice line allowance base amount,"The base amount that may be used	 in conjunction with the Invoice line allowance percentage	 to calculate the Invoice line allowance amount.",請求書明細行の返金金額の基準金額,請求書明細行の返金率を乗じて請求書明細行の返金金額を算出する際に使用される基準金額。,4080,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=false()]/ cbc:BaseAmount,0..1,
7280,JC75_9_JC1b,3,n,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b,明細行追加請求,,3180,IBG-28,INVOICE LINE CHARGES,A group of business terms providing information about charges and taxes other than TAX applicable to the individual Invoice line.,請求書明細行の追加請求,請求書明細行に適用される追加請求に関する情報を提供するビジネス用語のグループ。,4100,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()],0..n,
7300,JC75_9_JC1b_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_01,明細行追加請求判別子,Indicator,3185,,,,,,4105,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:ChargeIndicator,1..1,true
7310,JC75_9_JC1b_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_02,明細行追加請求計算率,Percentage,3210,IBT-143,Invoice line charge percentage,"The percentage that may be used	 in conjunction with the Invoice line charge base amount	 to calculate the Invoice line charge amount.",請求書明細行の追加請求の率,請求書明細行の追加請求基準金額に対して請求書明細行の追加請求金額の計算に使用するパーセント。,4140,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:MultiplierFactorNumeric,0..1,
7320,JC75_9_JC1b_03,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_03,明細行追加請求金額,Amount,3190,IBT-141,Invoice line charge amount,"The amount of a charge	 without TAX.",請求書明細行の追加請求金額(税抜き),追加請求金額(税抜き)。,4150,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:Amount,1..1,
7330,JC75_9_JC1b_04,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_04,明細行追加請求理由コード,Code,3230,IBT-145,Invoice line charge reason code,"The reason for the Invoice line charge	 expressed as a code.",請求書明細行の追加請求理由コード,請求書明細行の追加請求理由をコードで表現。,4120,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:AllowanceChargeReasonCode,0..1,
7340,JC75_9_JC1b_05,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_05,明細行追加請求理由,Text,3220,IBT-144,Invoice line charge reason,"The reason for the Invoice line charge	 expressed as text.",請求書明細行の追加請求理由,請求書明細行の追加請求理由をテキストで表現。,4130,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:AllowanceChargeReason,0..1,
7350,JC75_9_JC1b_06,4,,/JC00/JC44_JC4f/JC6e_JC62/JC75_9_JC1b/JC75_9_JC1b_06,明細行追加請求計算根拠金額,Amount,3200,IBT-142,Invoice line charge base amount,"The base amount that may be used	 in conjunction with the Invoice line charge percentage	 to calculate the Invoice line charge amount.",請求書明細行の追加請求の基準金額,請求書明細行の追加請求金額を計算するために、請求書明細行の追加請求率が適用される基準金額。,4170,/Invoice/ cac:InvoiceLine/ cac:AllowanceCharge[cbc:ChargeIndicator=true()]/ cbc:BaseAmount,0..1,
7410,JC76_JC14,3,1,/JC00/JC44_JC4f/JC6e_JC62/JC76_JC14,明細行取引期間,,3090,IBG-26,INVOICE LINE PERIOD,A group of business terms providing information about the period relevant for the Invoice line.,請求書明細行の期間,請求書明細行に関連する期間に関する情報,3840,/Invoice/ cac:InvoiceLine/ cac:InvoicePeriod,0..1,
7430,JC76_JC14_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC76_JC14/JC76_JC14_01,明細行取引開始日,Date,3100,IBT-134,Invoice line period start date,The date when the Invoice period for this Invoice line starts.,請求書明細行の期間開始日,請求書明細行の請求期間が開始する日付,3850,/Invoice/ cac:InvoiceLine/ cac:InvoicePeriod/ cbc:StartDate,0..1,
7440,JC76_JC14_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC76_JC14/JC76_JC14_02,明細行取引終了日,Date,3110,IBT-135,Invoice line period end date,The date when the Invoice period for this Invoice line ends.,請求書明細行の期間終了日,請求書明細行の請求期間が終了する日付,3860,/Invoice/ cac:InvoiceLine/ cac:InvoicePeriod/ cbc:EndDate,0..1,
7450,JC7d_JC19,3,1,/JC00/JC44_JC4f/JC6e_JC62/JC7d_JC19,明細行購買会計アカウント,,3075,,,,,,3825,/Invoice/ cac:InvoiceLine,0..1,
7480,JC7d_JC19_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC7d_JC19/JC7d_JC19_02,明細行購買会計アカウント名,Text,3080,IBT-133,Invoice line Buyer accounting reference,A textual value that specifies where to book the relevant data into the Buyer’s financial accounts.,請求書明細行買い手会計参照,請求書明細行に関連したデータを買い手のどの勘定科目で記帳するかを指定するテキスト。,3830,/Invoice/ cac:InvoiceLine/ cbc:AccountingCost,0..1,
7490,JC70_JC29,3,1,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29,明細行取引品目,,3370,IBG-31,ITEM INFORMATION,A group of business terms providing information about the goods and services invoiced.,品目情報,請求する財又はサービスに係る情報を提供するビジネス用語のグループ。,4190,/Invoice/ cac:InvoiceLine/ cac:Item,1..1,
7520,JC70_JC29_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_02,グローバル品目ID,Identifier,3420,IBT-157,Item standard identifier,An item identifier based on a registered scheme.,品目標準ID,登録されているスキーマに基づいた品目ID。,4270,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:StandardItemIdentification/ cbc:ID,0..1,
7530,JC70_JC29_10,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_10,スキーマID,Code,3430,IBT-157-1,Item standard identifier Scheme identifier,The identification scheme shall be identified from the entries of the list published by the ISO/IEC 6523 maintenance agency.,スキーマID,使用する場合、識別スキーマは、ISO/IEC 6523 保守機関が公開しているリストから選択しなければならない。,4280,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:StandardItemIdentification/ cbc:ID/@schemeID,1..1,
7532,JC70_JC29_12,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_12,品目分類ID,Identifier,3440,IBT-158,Item classification identifier,A code for classifying the item by its type or nature.,品目分類ID,種類や性質によって品目を分類するコード。,4320,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode,1..1,
7534,JC70_JC29_13,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_13,スキーマID,Identifier,3450,IBT-158-1,Item classification identifier Scheme identifier,The identification scheme shall be chosen from the entries in UNTDID 7143 [6].,スキーマID,品目分類IDの識別スキーマIDは、UNTDID 7143にある項目から選択すること。,4330,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode/@listID,1..1,
7536,JC70_JC29_14,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_14,スキーマのバージョンID,Code,3460,IBT-158-2,Item classification identifier Scheme version identifier,The version of the identification scheme.,スキーマのバージョンID,スキーマのバージョン。,4340,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:CommodityClassification/ cbc:ItemClassificationCode/@listVersionID,0..1,
7540,JC70_JC29_03,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_03,売り手品目ID,Identifier,3400,IBT-155,Item Seller's identifier,"An identifier	 assigned by the Seller	 for the item.",売り手による品目ID,売り手が取引品目に割当てたID,4250,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:SellersItemIdentification/ cbc:ID,0..1,
7550,JC70_JC29_04,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_04,買い手品目ID,Identifier,3410,IBT-156,Item Buyer's identifier,"An identifier	 assigned by the Buyer	 for the item.",買い手による品目ID,買い手が取引品目に割当てたID,4230,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:BuyersItemIdentification/ cbc:ID,0..1,
7570,JC70_JC29_06,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_06,品目名,Text,3380,IBT-153,Item name,A name for an item.,品名,取引品目の品名。,4210,/Invoice/ cac:InvoiceLine/ cac:Item/ cbc:Name,1..1,
7580,JC70_JC29_07,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_07,品目摘要,Text,3390,IBT-154,Item description,A description for an item.,品目摘要,取引品目を説明した文章。,4200,/Invoice/ cac:InvoiceLine/ cac:Item/ cbc:Description,0..1,
7626,JC70_JC29_11,4,,/JC00/JC44_JC4f/JC6e_JC62/JC70_JC29/JC70_JC29_11,原産国ID,Identifier,3470,IBT-159,Item country of origin,The code identifying the country from which the item originates.,品目の原産国,品目の原産国を識別するコード。,4300,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:OriginCountry/ cbc:IdentificationCode,0..1,
7630,JC2a_JC11,3,n,/JC00/JC44_JC4f/JC6e_JC62/JC2a_JC11,取引品目品目特性,,3480,IBG-32,ITEM ATTRIBUTES,A group of business terms providing information about properties of the goods and services invoiced.,品目属性,品目およびサービスのプロパティに関する情報を提供するビジネス用語のグループ。,4430,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:AdditionalItemProperty,0..n,
7650,JC2a_JC11_01,4,,/JC00/JC44_JC4f/JC6e_JC62/JC2a_JC11/JC2a_JC11_01,取引品目特性内容,Text,3490,IBT-160,Item attribute name,The name of the attribute or property of the item.,品目属性名,品目の属性またはプロパティの名称。,4440,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:AdditionalItemProperty/ cbc:Name,1..1,
7660,JC2a_JC11_02,4,,/JC00/JC44_JC4f/JC6e_JC62/JC2a_JC11/JC2a_JC11_02,品目特性値,Text,3500,IBT-161,Item attribute value,The value of the attribute or property of the item.,品目属性値,品目の属性またはプロパティの値。,4450,/Invoice/ cac:InvoiceLine/ cac:Item/ cac:AdditionalItemProperty/ cbc:Value,1..1,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
